1937	spot	[(4, 2.864424228668213)]
1938	chop	[(5, 1.8207494020462036), (18, 1.614169716835022)]
1939	tundra	[(10, 1.0290238857269287)]
1940	young	[(3, 3.0917115211486816)]
1941	lqter	[(19, 4.390531539916992)]
1942	wall	[(11, 2.2206079959869385), (10, 1.2572609186172485)]
1943	fan	[(1, 2.5840816497802734)]
1944	bleand	[(0, 0.8878768086433411)]
1945	pull	[(1, 2.7418758869171143), (10, 1.2572609186172485)]
1946	long	[(7, 1.0284762382507324), (6, 0.8915208578109741)]
1947	transit	[(6, 2.345468282699585)]
1948	gradat	[(0, 0.8878768086433411)]
1949	thrift	[(3, 3.0917115211486816)]
1950	dishwash	[(4, 1.7839010953903198), (1, 1.4939783811569214)]
1951	pre	[(10, 1.0290238857269287)]
1952	invent	[(10, 1.0290238857269287)]
1953	knew	[(4, 2.968924045562744), (2, 2.3129701614379883)]
1954	kitchenaid	[(3, 3.0917115211486816)]
1955	pure	[(0, 2.300764799118042), (2, 1.9884538650512695)]
1956	frickin	[(17, 4.14562463760376)]
1957	siev	[(19, 5.951842308044434)]
1958	cut	[(0, 2.4553122520446777), (13, 1.5979005098342896)]
1959	whatev	[]
1960	usual	[(8, 3.4685864448547363), (0, 2.2229888439178467)]
1961	arrow	[(4, 2.864424228668213)]
1962	this_product	[(9, 1.5281809568405151), (8, 1.339041829109192)]
1963	weird	[(8, 4.536156177520752), (9, 1.7169015407562256)]
1964	consol	[(12, 3.026430130004883)]
1965	bounti	[(5, 2.335911989212036)]
1966	last	[]
1967	take	[(5, 0.9115991592407227), (10, 0.8258269429206848)]
1968	refus	[(14, 2.629976511001587), (11, 2.2206079959869385)]
1969	angl	[(0, 0.8878768086433411)]
1970	youtub	[(11, 3.270601987838745)]
1971	object	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
1972	jeff	[(12, 3.026430130004883)]
1973	compar	[(1, 1.794517993927002), (10, 1.581538200378418)]
1974	reli	[(1, 4.038346290588379)]
1975	open	[(11, 1.129047155380249), (3, 1.0920562744140625)]
1976	align	[(4, 2.864424228668213)]
1977	mortar	[(3, 2.4932687282562256), (10, 0.8298423886299133)]
1978	eight	[(5, 2.335911989212036)]
1979	so	[]
1980	heavi	[(18, 1.4155843257904053), (15, 1.3939623832702637)]
1981	dure	[]
1982	read	[(4, 2.3157851696014404), (13, 2.0196497440338135)]
1983	purchas	[]
1984	i_didn_t	[(13, 1.4029672145843506), (2, 1.3291313648223877)]
1985	explain	[(11, 2.2206079959869385), (12, 2.0548250675201416)]
1986	350	[]
1987	proof	[(4, 2.309976100921631), (5, 1.883764624595642)]
1988	open	[(11, 1.129047155380249), (3, 1.0920562744140625)]
1989	honest	[(10, 2.4878547191619873), (4, 2.309976100921631)]
1990	i_want	[(5, 1.3986949920654297), (19, 1.3195676803588867)]
1991	garbonzo	[(10, 1.0290238857269287)]
1992	famili	[(5, 2.176499366760254), (9, 1.476015329360962)]
1993	reve	[(17, 4.14562463760376)]
1994	max	[(10, 1.0290238857269287)]
1995	order	[(17, 1.5031118392944336), (9, 1.2875570058822632)]
1996	shake	[(6, 1.2612879276275635), (16, 1.1626495122909546)]
1997	scrape	[(2, 2.211827039718628), (18, 2.0929818153381348)]
1998	aid	[(0, 1.6200236082077026)]
1999	open	[(11, 1.129047155380249), (3, 1.0920562744140625)]
2000	version	[(0, 1.3064460754394531), (10, 0.8298423886299133)]
2001	chore	[(2, 3.406636953353882)]
2002	research	[(3, 2.351839065551758), (2, 1.7294124364852905)]
2003	engin	[(5, 3.0070388317108154), (15, 2.4971163272857666)]
2004	golden	[(10, 1.0290238857269287)]
2005	rent	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
2006	appeal	[(8, 4.301128387451172)]
2007	turn	[(9, 1.924959421157837), (13, 1.5557814836502075)]
2008	back	[(9, 1.5850909948349), (12, 1.4406501054763794)]
2009	tall	[(6, 2.5399646759033203), (12, 2.0548250675201416)]
2010	coupl	[(13, 2.899850606918335), (6, 1.8914711475372314)]
2011	pummel	[(1, 2.5840816497802734)]
2012	unti	[(0, 0.8878768086433411)]
2013	immens	[]
2014	fluid	[(1, 2.5840816497802734)]
2015	splatter	[(2, 3.406636953353882)]
2016	strain	[(0, 0.8878768086433411)]
2017	vice	[(6, 2.345468282699585)]
2018	height	[(0, 0.8878768086433411)]
2019	profession	[]
2020	i_can_think	[(1, 2.5840816497802734)]
2021	venu	[(10, 1.0290238857269287)]
2022	tight	[(15, 2.4710893630981445), (6, 1.6623700857162476)]
2023	be	[]
2024	mother	[(9, 2.0392541885375977), (0, 0.7160161733627319)]
2025	tag	[(1, 2.5840816497802734)]
2026	toddler	[(10, 2.0358903408050537), (5, 1.883764624595642)]
2027	best	[(6, 2.5399646759033203), (0, 2.4428586959838867)]
2028	dishrag	[(19, 4.390531539916992)]
2029	most_even	[(0, 0.8878768086433411)]
2030	occur	[(0, 0.8878768086433411)]
2031	requir	[(0, 1.3993935585021973), (1, 1.3118343353271484)]
2032	slip	[(15, 3.096482515335083)]
2033	stand	[(2, 1.3291313648223877), (15, 1.208121657371521)]
2034	blend	[(1, 0.07570785284042358), (3, 0.07371670007705688)]
2035	one_in	[(14, 3.8735365867614746)]
2036	fork	[(17, 4.14562463760376)]
2037	live	[(13, 2.627887487411499), (2, 1.7294124364852905)]
2038	result	[(0, 1.5988155603408813), (11, 1.4533557891845703)]
2039	charg	[(0, 1.6200236082077026)]
2040	from	[]
2041	middl	[(3, 2.0991485118865967), (9, 1.7169015407562256)]
2042	carrot	[(10, 1.566129207611084), (12, 1.5363967418670654)]
2043	apart	[]
2044	niec	[(15, 3.096482515335083)]
2045	chanc	[(15, 2.1023879051208496), (9, 1.7169015407562256)]
2046	agit	[(1, 2.5840816497802734)]
2047	works_fin	[(17, 3.3431828022003174), (10, 0.8298423886299133)]
2048	disappoint	[(9, 1.4022445678710938), (3, 1.2991341352462769)]
2049	pretty_good_for	[(6, 2.345468282699585)]
2050	power	[(6, 0.3561042547225952), (17, 0.3391667604446411)]
2051	eat	[(10, 3.481593370437622), (0, 1.8016666173934937)]
2052	third	[(13, 2.098916530609131), (9, 1.476015329360962)]
2053	because_i_drink	[(14, 3.8735365867614746)]
2054	self	[(0, 0.8878768086433411)]
2055	low	[(18, 1.614169716835022), (16, 1.3643759489059448)]
2056	time	[(4, 0.3468444049358368), (9, 0.3423793613910675)]
2057	chees	[]
2058	repli	[(9, 2.0392541885375977), (0, 0.7160161733627319)]
2059	tradit	[(2, 3.406636953353882)]
2060	now_i	[(13, 2.300267219543457), (19, 1.9510183334350586)]
2061	i_lik	[(11, 2.241053581237793), (16, 2.1708524227142334)]
2062	time_i	[(9, 2.6957614421844482), (12, 2.0548250675201416)]
2063	moment	[(2, 2.7472362518310547), (0, 0.7160161733627319)]
2064	couple_of	[(1, 1.7544881105422974), (5, 1.5859909057617188)]
2065	squarish	[(0, 0.8878768086433411)]
2066	great_product	[(15, 2.3545570373535156), (19, 2.228896141052246)]
2067	ill	[(12, 2.0548250675201416), (0, 1.099931240081787)]
2068	gazillion	[(1, 2.5840816497802734)]
2069	three_star	[(17, 4.14562463760376)]
2070	pineapl	[(12, 3.026430130004883)]
2071	i_purchas	[]
2072	appl	[(1, 2.0501060485839844), (13, 1.8254848718643188)]
2073	disappoint	[(9, 1.4022445678710938), (3, 1.2991341352462769)]
2074	imagin	[(2, 2.3129701614379883), (10, 1.7140696048736572)]
2075	quick	[(11, 1.129047155380249), (10, 1.0906347036361694)]
2076	watch	[(13, 2.098916530609131), (1, 1.5083284378051758)]
2077	immedi	[(2, 1.7294124364852905), (3, 1.5695375204086304)]
2078	dread	[(0, 0.8878768086433411)]
2079	wait	[(13, 3.021507740020752), (16, 2.3237838745117188)]
2080	sat	[(4, 2.309976100921631), (0, 0.7160161733627319)]
2081	surpass	[(15, 4.6380615234375)]
2082	ratio	[(6, 3.1683223247528076), (10, 0.6986660957336426)]
2083	can_think	[(0, 0.8878768086433411)]
2084	compar	[(1, 1.794517993927002), (10, 1.581538200378418)]
2085	ps	[(6, 2.345468282699585)]
2086	so_i_dont	[(11, 1.9090502262115479), (3, 1.8046319484710693)]
2087	open	[(11, 1.129047155380249), (3, 1.0920562744140625)]
2088	sauc	[(3, 2.0991485118865967), (10, 1.7140696048736572)]
2089	minc	[(1, 4.038346290588379)]
2090	diet	[(10, 2.0358903408050537), (6, 1.8914711475372314)]
2091	600	[]
2092	brand_new_on	[(13, 3.5958824157714844)]
2093	serv	[(12, 2.784456968307495), (2, 1.7294124364852905)]
2094	across	[]
2095	power	[(6, 0.3561042547225952), (17, 0.3391667604446411)]
2096	leak	[(4, 0.4840497672557831), (16, 0.44296446442604065)]
2097	differ	[(9, 0.7794287204742432), (1, 0.6976457834243774)]
2098	front	[]
2099	bi	[(3, 3.0917115211486816)]
2100	daughter	[(12, 2.0548250675201416), (0, 1.099931240081787)]
2101	browni	[(0, 0.8878768086433411)]
2102	issues_with	[(4, 2.309976100921631), (0, 0.7160161733627319)]
2103	seal	[(10, 2.2334039211273193), (15, 1.809583067893982)]
2104	keep	[(3, 2.377782106399536), (12, 2.244363784790039)]
2105	individu	[(1, 2.8528733253479004), (7, 2.336242437362671)]
2106	know_it	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
2107	this_purchas	[]
2108	shop	[(13, 1.5979005098342896), (2, 1.5138055086135864)]
2109	sit	[(2, 2.905337333679199), (9, 2.317538261413574)]
2110	burn	[(9, 2.0847365856170654), (8, 1.7639650106430054)]
2111	needless	[(4, 2.309976100921631), (10, 0.8298423886299133)]
2112	christma	[(9, 2.0392541885375977), (10, 0.8298423886299133)]
2113	pair	[(1, 2.7418758869171143), (10, 0.6986660957336426)]
2114	interchang	[(0, 0.8878768086433411)]
2115	limitless	[(0, 0.8878768086433411)]
2116	aunt	[(0, 0.8878768086433411)]
2117	on_tim	[(0, 1.6200236082077026)]
2118	bitti	[(1, 2.5840816497802734)]
2119	manag	[(2, 3.406636953353882)]
2120	crush	[(18, 1.6386345624923706), (1, 1.601466417312622)]
2121	detail	[(6, 1.5924792289733887), (10, 0.6986660957336426)]
2122	maintain	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
2123	silver	[(10, 1.0290238857269287)]
2124	receiv	[(14, 2.4254021644592285), (11, 1.4533557891845703)]
2125	24oz	[(5, 3.6126155853271484), (6, 3.1082725524902344)]
2126	what	[]
2127	show	[(1, 2.357182741165161), (4, 1.6719642877578735)]
2128	isol	[(10, 1.0290238857269287)]
2129	bolt	[(0, 0.8878768086433411)]
2130	chuck	[(9, 2.5287225246429443)]
2131	maker	[(1, 1.794517993927002), (5, 1.6569641828536987)]
2132	amax	[(10, 1.0290238857269287)]
2133	ceram	[(7, 4.601984977722168)]
2134	hydraul	[(10, 1.0290238857269287)]
2135	stainless	[(10, 1.8517451286315918)]
2136	travel	[(6, 2.7552340030670166), (7, 2.729835033416748)]
2137	very_easy_to	[(6, 3.1683223247528076), (0, 1.87159264087677)]
2138	anchor	[(0, 0.8878768086433411)]
2139	since_i	[(7, 2.68617844581604), (11, 1.9090502262115479)]
2140	sippi	[(7, 3.124563694000244), (6, 1.5924792289733887)]
2141	bueno	[(17, 4.14562463760376)]
2142	irrit	[(10, 1.0290238857269287)]
2143	elsewher	[]
2144	thus	[]
2145	quickly_and	[(4, 1.4541529417037964), (1, 1.3118343353271484)]
2146	scatter	[(3, 3.0917115211486816)]
2147	manufactur	[(7, 1.5771507024765015), (4, 1.498590111732483)]
2148	tab	[(4, 2.864424228668213)]
2149	struggl	[(11, 2.6375327110290527), (9, 2.0392541885375977)]
2150	just_fin	[(15, 1.5719596147537231), (12, 1.5363967418670654)]
2151	cleanli	[(0, 1.0977977514266968), (10, 1.0310337543487549)]
2152	line	[(10, 1.8045519590377808), (2, 1.3291313648223877)]
2153	buy_again	[(2, 2.7472362518310547), (15, 2.4971163272857666)]
2154	lose	[(2, 2.3129701614379883), (10, 1.2572609186172485)]
2155	to_set_up_and	[(0, 0.8878768086433411)]
2156	didnt	[(9, 1.4586862325668335), (2, 1.3073673248291016)]
2157	outdone_itself	[(0, 0.8878768086433411)]
2158	should	[]
2159	other	[]
2160	dollop	[(10, 1.0290238857269287)]
2161	myself	[]
2162	pace	[(0, 0.8878768086433411)]
2163	fair	[(16, 2.3237838745117188), (3, 1.8046319484710693)]
2164	work	[(15, 0.20759116113185883), (13, 0.20535708963871002)]
2165	forc	[(17, 2.4198009967803955), (3, 1.8046319484710693)]
2166	overh	[(9, 2.0392541885375977), (10, 0.8298423886299133)]
2167	blame	[(0, 1.6200236082077026)]
2168	snow	[(0, 2.7565579414367676)]
2169	rare	[(6, 1.8914711475372314), (0, 1.3064460754394531)]
2170	bar	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
2171	depend	[(1, 2.7418758869171143), (16, 2.703026056289673)]
2172	option	[(18, 0.7885391712188721), (6, 0.7812449336051941)]
2173	upon	[]
2174	compani	[(9, 1.7169015407562256), (10, 0.6986660957336426)]
2175	interest	[(3, 2.0991485118865967), (4, 1.9448294639587402)]
2176	stack	[(1, 2.7418758869171143), (0, 1.099931240081787)]
2177	less_than	[(14, 1.4418610334396362), (19, 1.3579074144363403)]
2178	ir	[(15, 3.096482515335083)]
2179	if_it	[(13, 3.021507740020752), (9, 2.317538261413574)]
2180	q	[]
2181	never	[]
2182	yeah	[(12, 2.0548250675201416), (4, 1.9448294639587402)]
2183	great_deal	[(15, 3.096482515335083)]
2184	comparison	[(1, 4.038346290588379)]
2185	booklet	[(12, 3.026430130004883)]
2186	200	[]
2187	ingeni	[(0, 0.8878768086433411)]
2188	guy	[(5, 1.892960786819458), (4, 1.4541529417037964)]
2189	reduc	[(9, 1.7169015407562256), (0, 1.099931240081787)]
2190	good_valu	[(16, 3.2105259895324707), (0, 0.7160161733627319)]
2191	ingredi	[(6, 1.5281046628952026), (13, 1.359642505645752)]
2192	onslaught	[(15, 3.096482515335083)]
2193	easi	[(5, 1.1412577629089355), (16, 1.093679666519165)]
2194	soggi	[(9, 2.5287225246429443)]
2195	quit	[(18, 3.7983181476593018), (19, 3.540684700012207)]
2196	cranberri	[(12, 2.4406235218048096), (10, 1.4933147430419922)]
2197	caught	[(18, 4.71000337600708)]
2198	liquifi	[(2, 3.406636953353882)]
2199	conquer	[(0, 0.8878768086433411)]
2200	review	[(4, 1.3777109384536743), (11, 1.2469173669815063)]
2201	2	[]
2202	either	[]
2203	i_tried_to_get	[(2, 3.406636953353882)]
2204	blade	[(0, 0.5798707008361816), (2, 0.5582624673843384)]
2205	fix	[(6, 3.0168492794036865), (0, 0.7160161733627319)]
2206	decis	[]
2207	boss	[(0, 1.3064460754394531), (10, 0.8298423886299133)]
2208	distract	[(10, 1.0290238857269287)]
2209	constant	[(6, 1.4595719575881958), (5, 1.4548256397247314)]
2210	treatment	[(0, 0.8878768086433411)]
2211	ango	[(4, 2.864424228668213)]
2212	look	[(16, 0.640271782875061), (12, 0.6311664581298828)]
2213	runway	[(17, 4.14562463760376)]
2214	besid	[]
2215	to_say	[(4, 1.6719642877578735), (10, 1.4735807180404663)]
2216	convinc	[(3, 3.0917115211486816)]
2217	onion	[(5, 2.176499366760254), (4, 1.6719642877578735)]
2218	cheapest	[(6, 2.345468282699585)]
2219	matter	[(3, 1.5876796245574951), (6, 1.282069206237793)]
2220	son	[(5, 1.5859909057617188), (10, 0.6986660957336426)]
2221	chunki	[(2, 2.7472362518310547), (3, 2.4932687282562256)]
2222	incred	[]
2223	up_and	[(19, 1.9510183334350586), (11, 1.4533557891845703)]
2224	thin	[(2, 1.9884538650512695), (9, 1.476015329360962)]
2225	languag	[(18, 4.71000337600708)]
2226	hand	[(2, 1.4959651231765747), (1, 1.4939783811569214)]
2227	obsess	[(12, 3.026430130004883)]
2228	electr	[(14, 3.705814838409424), (9, 1.7169015407562256)]
2229	observ	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
2230	understat	[(19, 4.390531539916992)]
2231	worm	[(0, 0.8878768086433411)]
2232	understand	[(4, 1.6719642877578735), (1, 1.5083284378051758)]
2233	marvel	[(0, 1.6200236082077026)]
2234	come	[(9, 1.1862202882766724), (4, 1.0425066947937012)]
2235	wed	[(1, 2.5840816497802734)]
2236	20	[]
2237	notic	[(1, 2.7093889713287354), (2, 1.5138055086135864)]
2238	pina	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
2239	seal	[(10, 2.2334039211273193), (15, 1.809583067893982)]
2240	sucker	[(0, 0.8878768086433411)]
2241	a_great_pric	[]
2242	cranni	[(1, 2.5840816497802734)]
2243	becom	[]
2244	start	[(9, 0.8704519271850586), (8, 0.7688115239143372)]
2245	recip	[(10, 3.886596202850342), (12, 3.0953989028930664)]
2246	afternoon	[(3, 2.0991485118865967), (1, 1.7544881105422974)]
2247	save	[]
2248	folk	[(5, 1.883764624595642), (10, 1.4933147430419922)]
2249	to_settl	[(15, 3.096482515335083)]
2250	assembl	[(13, 1.5557814836502075), (11, 1.451849102973938)]
2251	research	[(3, 2.351839065551758), (2, 1.7294124364852905)]
2252	clean	[(0, 1.0977977514266968), (10, 1.0310337543487549)]
2253	sip	[(10, 1.8517451286315918)]
2254	knock	[(1, 2.083897590637207), (9, 2.0392541885375977)]
2255	zero	[(4, 4.3727521896362305)]
2256	ierra	[(4, 2.864424228668213)]
2257	fact	[(17, 1.2459611892700195), (1, 1.2137190103530884)]
2258	splurg	[(3, 2.4932687282562256), (0, 0.7160161733627319)]
2259	grant	[(1, 2.5840816497802734)]
2260	thermal	[(10, 1.0290238857269287)]
2261	becaus	[]
2262	huge	[(2, 2.015631914138794), (4, 1.8176279067993164)]
2263	after	[]
2264	margaritas_in	[(1, 2.5840816497802734)]
2265	feedback	[(9, 2.5287225246429443)]
2266	junk	[(9, 3.9531736373901367), (10, 1.4933147430419922)]
2267	stir	[(12, 1.7665271759033203), (0, 1.609002709388733)]
2268	s	[]
2269	almond	[(10, 2.6922693252563477), (12, 2.0548250675201416)]
2270	cuisinart	[(0, 0.8878768086433411)]
2271	spill	[(8, 3.4258241653442383), (12, 1.7665271759033203)]
2272	shoe	[(0, 0.8878768086433411)]
2273	invest	[(8, 2.510568380355835), (1, 1.5083284378051758)]
2274	ani	[]
2275	smell	[(9, 1.8137526512145996), (14, 1.6404162645339966)]
2276	more_than	[(6, 1.8206530809402466), (3, 1.8074941635131836)]
2277	spark	[(14, 4.401590824127197), (10, 0.8298423886299133)]
2278	leafi	[(1, 2.083897590637207), (10, 0.8298423886299133)]
2279	to_us	[(1, 1.794517993927002), (16, 1.7690914869308472)]
2280	perform	[(12, 2.0258936882019043), (16, 1.7690914869308472)]
2281	convers	[]
2282	great_product	[(15, 2.3545570373535156), (19, 2.228896141052246)]
2283	area	[(15, 2.1023879051208496), (1, 1.7544881105422974)]
2284	proper	[(19, 2.039761781692505), (4, 1.498590111732483)]
2285	contact	[(7, 2.336242437362671), (13, 1.8254848718643188)]
2286	compromis	[]
2287	construct	[(19, 2.562753200531006), (4, 1.6719642877578735)]
2288	out_of	[(19, 1.1699122190475464), (17, 1.1248703002929688)]
2289	jam	[(7, 3.124563694000244), (11, 2.2206079959869385)]
2290	jump	[(9, 2.6957614421844482), (1, 1.7544881105422974)]
2291	rate	[(19, 1.7130070924758911), (1, 1.5755987167358398)]
2292	board	[(10, 1.0290238857269287)]
2293	servic	[(15, 3.096482515335083)]
2294	dessert	[(10, 1.0290238857269287)]
2295	you	[]
2296	instruct	[(0, 2.1554901599884033), (17, 2.104566812515259)]
2297	if_i	[(6, 1.6623700857162476), (3, 1.3738622665405273)]
2298	behind	[]
2299	walk	[(11, 3.270601987838745)]
2300	retir	[(10, 1.0290238857269287)]
2301	tight	[(15, 2.4710893630981445), (6, 1.6623700857162476)]
2302	bet	[(12, 2.4406235218048096), (0, 0.7160161733627319)]
2303	drive	[(10, 2.4878547191619873), (0, 0.7160161733627319)]
2304	empti	[(0, 0.8878768086433411)]
2305	as_i_thought	[(4, 2.864424228668213)]
2306	driver	[(10, 1.0290238857269287)]
2307	well_packag	[(5, 1.5859909057617188), (0, 1.099931240081787)]
2308	sing	[(0, 0.8878768086433411)]
2309	consider	[(12, 2.0548250675201416), (10, 1.2572609186172485)]
2310	cost	[(15, 2.3545570373535156), (4, 1.4541529417037964)]
2311	outlet	[(14, 2.629976511001587), (1, 1.7544881105422974)]
2312	last	[]
2313	chewi	[(3, 3.0917115211486816)]
2314	hungri	[(10, 1.0290238857269287)]
2315	dispos	[]
2316	experi	[(19, 2.644817352294922), (14, 1.7212815284729004)]
2317	the_oth	[]
2318	blaze	[(0, 0.8878768086433411)]
2319	end	[(19, 1.5632994174957275), (2, 1.544805884361267)]
2320	window	[(9, 2.5287225246429443)]
2321	generat	[(1, 3.256669759750366), (0, 0.7160161733627319)]
2322	wish	[(9, 1.679978609085083), (6, 1.5992381572723389)]
2323	screw	[(6, 2.5399646759033203), (10, 2.4164600372314453)]
2324	arm	[(10, 1.0290238857269287)]
2325	green	[(2, 2.5238852500915527), (3, 1.2062602043151855)]
2326	fenc	[(0, 0.8878768086433411)]
2327	mention	[(11, 1.9090502262115479), (4, 1.6719642877578735)]
2328	wonder	[(12, 2.712775230407715), (11, 2.1466002464294434)]
2329	will	[]
2330	clump	[(13, 3.5958824157714844)]
2331	so_if_it	[(10, 1.0290238857269287)]
2332	heck	[(12, 4.559029579162598)]
2333	i_can	[(11, 1.5086932182312012), (5, 1.2223601341247559)]
2334	inde	[]
2335	mild	[(0, 0.8878768086433411)]
2336	attribut	[(1, 2.5840816497802734)]
2337	few	[]
2338	most	[]
2339	anoth	[]
2340	ripe	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
2341	scrap	[(0, 0.8878768086433411)]
2342	stem	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
2343	month	[(9, 0.6799795031547546), (14, 0.6609405279159546)]
2344	question	[(8, 2.9202940464019775), (10, 1.2572609186172485)]
2345	consid	[(12, 2.0548250675201416), (10, 1.2572609186172485)]
2346	ident	[(3, 3.0917115211486816)]
2347	margarita	[(15, 3.7403016090393066), (0, 2.9015114307403564)]
2348	late	[(13, 2.300267219543457), (7, 2.0449817180633545)]
2349	instant	[(9, 1.7169015407562256), (10, 0.6986660957336426)]
2350	anyon	[]
2351	sad	[(13, 2.899850606918335), (0, 1.3064460754394531)]
2352	maker	[(1, 1.794517993927002), (5, 1.6569641828536987)]
2353	reli	[(1, 4.038346290588379)]
2354	wear	[(14, 3.185878276824951), (13, 2.098916530609131)]
2355	corner	[(2, 1.9884538650512695), (3, 1.8046319484710693)]
2356	sneak	[(10, 1.0290238857269287)]
2357	minut	[(19, 1.788817286491394), (16, 1.1965217590332031)]
2358	suggest	[(17, 3.3431828022003174), (5, 3.0070388317108154)]
2359	respons	[]
2360	ever	[]
2361	pickiest	[(10, 1.0290238857269287)]
2362	chocol	[(0, 1.6200236082077026)]
2363	afford	[(0, 2.4428586959838867), (15, 2.1023879051208496)]
2364	cheer	[(12, 3.026430130004883)]
2365	inexpens	[]
2366	burn	[(9, 2.0847365856170654), (8, 1.7639650106430054)]
2367	enough_to_mak	[(15, 3.096482515335083)]
2368	swear	[(2, 2.7472362518310547), (15, 2.4971163272857666)]
2369	going_to	[(2, 1.9419987201690674), (9, 1.9125720262527466)]
2370	everyone_i	[(0, 0.8878768086433411)]
2371	in	[]
2372	know	[(16, 1.7690914869308472), (11, 1.4533557891845703)]
2373	lopez	[(0, 0.8878768086433411)]
2374	depend	[(1, 2.7418758869171143), (16, 2.703026056289673)]
2375	pulver	[(0, 2.63663911819458), (16, 2.3237838745117188)]
2376	money	[(9, 2.498901128768921), (4, 2.0692789554595947)]
2377	new_on	[(3, 3.0917115211486816)]
2378	defeat	[(8, 4.301128387451172)]
2379	worthless	[(19, 4.390531539916992)]
2380	not_sur	[(11, 1.9090502262115479), (12, 1.7665271759033203)]
2381	compon	[(3, 2.4932687282562256), (0, 0.7160161733627319)]
2382	overload	[(9, 2.5287225246429443)]
2383	pure	[(0, 2.300764799118042), (2, 1.9884538650512695)]
2384	the_time_and	[(5, 1.883764624595642), (10, 1.4933147430419922)]
2385	crook	[(11, 2.6375327110290527), (10, 0.8298423886299133)]
2386	basic	[(5, 2.1210949420928955), (17, 1.9612301588058472)]
2387	eventu	[(3, 2.0991485118865967), (1, 1.7544881105422974)]
2388	the_pric	[(16, 1.0255504846572876), (15, 0.9743155241012573)]
2389	has	[]
2390	layer	[(0, 1.6200236082077026)]
2391	stole	[(11, 3.270601987838745)]
2392	that_even	[(4, 2.864424228668213)]
2393	howev	[]
2394	tear	[(7, 2.68617844581604), (14, 2.2609832286834717)]
2395	trying_to_mak	[(0, 0.8878768086433411)]
2396	customer_servic	[]
2397	stick	[(2, 2.211827039718628), (1, 2.2088894844055176)]
2398	perform	[(12, 2.0258936882019043), (16, 1.7690914869308472)]
2399	now	[]
2400	because_it	[(3, 0.7755984663963318), (7, 0.7704549431800842)]
2401	smoothi	[(5, 0.07706719636917114), (10, 0.07498104870319366)]
2402	figur	[(13, 1.8254848718643188), (11, 1.6603529453277588)]
2403	this_on	[(3, 1.216817855834961), (7, 1.208748459815979)]
2404	figur	[(13, 1.8254848718643188), (11, 1.6603529453277588)]
2405	regret	[(10, 1.4933147430419922), (0, 1.3064460754394531)]
2406	prime	[(2, 2.3129701614379883), (11, 2.2206079959869385)]
2407	size	[(6, 2.22961688041687), (7, 2.105329990386963)]
2408	calori	[(10, 1.8517451286315918)]
2409	loos	[]
2410	specif	[(3, 3.0917115211486816)]
2411	boat	[(0, 0.8878768086433411)]
2412	vari	[(8, 3.4685864448547363), (5, 1.883764624595642)]
2413	i_gotta	[(10, 1.0290238857269287)]
2414	blender	[(15, 0.08038652688264847), (0, 0.07971982657909393)]
2415	satisfact	[(6, 2.345468282699585)]
2416	extrem	[(0, 1.2330540418624878), (2, 1.1674917936325073)]
2417	clean_and	[(15, 2.7072362899780273), (1, 1.5083284378051758)]
2418	have	[]
2419	contact	[(7, 2.336242437362671), (13, 1.8254848718643188)]
2420	render	[(4, 3.5263466835021973), (13, 2.899850606918335)]
2421	clear	[(18, 2.3910791873931885), (14, 1.9664386510849)]
2422	pepper	[(19, 3.540684700012207), (0, 0.7160161733627319)]
2423	caraf	[(4, 3.6009840965270996), (2, 2.3129701614379883)]
2424	natur	[(15, 2.1023879051208496), (1, 1.7544881105422974)]
2425	crusher	[(1, 2.5840816497802734)]
2426	copacet	[(17, 4.14562463760376)]
2427	seen	[]
2428	click	[(11, 2.2206079959869385), (0, 2.1770575046539307)]
2429	task	[(0, 0.8878768086433411)]
2430	histori	[(0, 0.8878768086433411)]
2431	snap	[(0, 2.2341086864471436)]
2432	hype	[(5, 1.883764624595642), (0, 1.3064460754394531)]
2433	scream	[(12, 3.026430130004883)]
2434	advic	[(17, 3.3431828022003174), (0, 0.7160161733627319)]
2435	four	[(3, 2.8204336166381836), (13, 1.8254848718643188)]
2436	somewher	[]
2437	lid	[(0, 0.5188776254653931), (4, 0.4840497672557831)]
2438	exclus	[(2, 2.7472362518310547), (10, 1.4933147430419922)]
2439	5_star	[(11, 2.640407085418701), (4, 2.0692789554595947)]
2440	soy	[(10, 1.0290238857269287)]
2441	recommend	[(9, 0.8989017605781555), (4, 0.8330315351486206)]
2442	predecessor	[(17, 3.3431828022003174), (6, 1.8914711475372314)]
2443	surpris	[]
2444	instead	[]
2445	requir	[(0, 1.3993935585021973), (1, 1.3118343353271484)]
2446	shape	[(2, 2.3129701614379883), (6, 1.5924792289733887)]
2447	comedi	[(10, 1.0290238857269287)]
2448	can_t	[(19, 1.788817286491394), (18, 1.4155843257904053)]
2449	fridg	[(17, 3.3431828022003174), (10, 0.8298423886299133)]
